bbox_x1,bbox_y1,bbox_x2,bbox_y2,label,fname,labels
13,129,593,480,82,cars_train/07247.jpg,Dodge Caliber Wagon 2012
67,111,596,438,93,cars_train/07248.jpg,Dodge Durango SUV 2012
47,74,581,425,88,cars_train/07249.jpg,Dodge Journey SUV 2012
41,128,915,577,132,cars_train/07250.jpg,Hyundai Veracruz SUV 2012
75,198,816,627,166,cars_train/07251.jpg,Mitsubishi Lancer Sedan 2012
16,62,470,253,30,cars_train/07252.jpg,BMW 6 Series Convertible 2007
83,85,567,429,98,cars_train/07253.jpg,FIAT 500 Abarth 2012
278,313,1356,852,65,cars_train/07254.jpg,Chevrolet Cobalt SS 2010
54,153,748,477,158,cars_train/07255.jpg,Mazda Tribute SUV 2011
24,17,236,183,64,cars_train/07257.jpg,Chevrolet Avalanche Crew Cab 2012
52,122,552,365,23,cars_train/07258.jpg,Audi S4 Sedan 2007
35,57,239,183,89,cars_train/07260.jpg,Dodge Dakota Crew Cab 2010
20,13,416,257,61,cars_train/07261.jpg,Chevrolet Tahoe Hybrid SUV 2012
16,1,271,182,27,cars_train/07262.jpg,BMW 1 Series Coupe 2012
36,56,620,433,31,cars_train/07263.jpg,BMW X5 SUV 2007
33,63,612,434,80,cars_train/07264.jpg,Chrysler PT Cruiser Convertible 2008
18,39,247,164,120,cars_train/07266.jpg,GMC Acadia SUV 2012
25,89,603,480,80,cars_train/07267.jpg,Chrysler PT Cruiser Convertible 2008
12,95,612,324,134,cars_train/07268.jpg,Hyundai Elantra Sedan 2007
79,109,554,360,29,cars_train/07269.jpg,BMW 3 Series Wagon 2012
1,2,259,190,106,cars_train/07270.jpg,Ford Mustang Convertible 2007
1,77,480,275,123,cars_train/07271.jpg,HUMMER H3T Crew Cab 2010
40,29,567,368,175,cars_train/07272.jpg,Rolls-Royce Ghost Sedan 2012
9,42,632,456,145,cars_train/07274.jpg,Jeep Wrangler SUV 2012
19,211,1525,893,190,cars_train/07275.jpg,Volkswagen Golf Hatchback 1991
70,127,379,264,38,cars_train/07277.jpg,Bentley Continental Supersports Conv. Convertible 2012
34,68,232,145,7,cars_train/07278.jpg,Aston Martin V8 Vantage Convertible 2012
1,13,113,83,0,cars_train/07279.jpg,AM General Hummer SUV 2000
31,8,616,301,186,cars_train/07280.jpg,Toyota Camry Sedan 2012
227,308,1135,633,149,cars_train/07281.jpg,Lamborghini Reventon Coupe 2008
72,68,544,272,168,cars_train/07282.jpg,Nissan NV Passenger Van 2012
13,1,629,480,126,cars_train/07284.jpg,Honda Odyssey Minivan 2007
26,143,496,352,40,cars_train/07285.jpg,Bentley Mulsanne Sedan 2011
13,63,305,179,34,cars_train/07286.jpg,BMW M5 Sedan 2010
84,155,890,644,131,cars_train/07287.jpg,Hyundai Tucson SUV 2012
62,57,575,435,167,cars_train/07289.jpg,Nissan Leaf Hatchback 2012
15,111,271,272,0,cars_train/07290.jpg,AM General Hummer SUV 2000
31,31,1543,1018,98,cars_train/07291.jpg,FIAT 500 Abarth 2012
26,53,474,293,32,cars_train/07292.jpg,BMW X6 SUV 2012
150,486,2007,1887,145,cars_train/07294.jpg,Jeep Wrangler SUV 2012
53,1,396,347,44,cars_train/07296.jpg,Bugatti Veyron 16.4 Convertible 2009
1,78,638,399,88,cars_train/07297.jpg,Dodge Journey SUV 2012
28,144,464,356,116,cars_train/07298.jpg,Ford Fiesta Sedan 2012
30,89,997,717,131,cars_train/07299.jpg,Hyundai Tucson SUV 2012
61,206,996,621,121,cars_train/07300.jpg,GMC Canyon Extended Cab 2012
88,172,971,718,182,cars_train/07301.jpg,Suzuki SX4 Hatchback 2012
91,301,1013,656,62,cars_train/07302.jpg,Chevrolet Sonic Sedan 2012
23,102,623,440,124,cars_train/07303.jpg,HUMMER H2 SUT Crew Cab 2009
29,1,491,381,179,cars_train/07304.jpg,Spyker C8 Coupe 2009
24,21,575,317,177,cars_train/07306.jpg,Scion xD Hatchback 2012
35,119,874,538,11,cars_train/07307.jpg,Audi RS 4 Convertible 2008
25,40,269,209,31,cars_train/07308.jpg,BMW X5 SUV 2007
141,144,686,365,141,cars_train/07309.jpg,Infiniti QX56 SUV 2011
26,30,271,111,79,cars_train/07310.jpg,Chrysler Crossfire Convertible 2008
3,31,299,180,18,cars_train/07312.jpg,Audi TT Hatchback 2011
68,96,583,372,164,cars_train/07314.jpg,Mercedes-Benz S-Class Sedan 2012
8,73,416,284,94,cars_train/07317.jpg,Dodge Durango SUV 2007
112,162,846,617,146,cars_train/07318.jpg,Jeep Liberty SUV 2012
21,1,277,196,133,cars_train/07323.jpg,Hyundai Sonata Hybrid Sedan 2012
207,387,1446,835,77,cars_train/07326.jpg,Chrysler Town and Country Minivan 2012
12,151,615,362,73,cars_train/07328.jpg,Chevrolet Silverado 1500 Extended Cab 2012
10,21,289,170,133,cars_train/07329.jpg,Hyundai Sonata Hybrid Sedan 2012
55,144,583,354,94,cars_train/07331.jpg,Dodge Durango SUV 2007
47,179,593,436,170,cars_train/07333.jpg,Nissan 240SX Coupe 1998
132,282,768,581,78,cars_train/07334.jpg,Chrysler 300 SRT-8 2010
12,44,288,165,159,cars_train/07335.jpg,McLaren MP4-12C Coupe 2012
62,3,513,419,134,cars_train/07336.jpg,Hyundai Elantra Sedan 2007
32,17,349,143,142,cars_train/07337.jpg,Isuzu Ascender SUV 2008
106,187,509,406,23,cars_train/07339.jpg,Audi S4 Sedan 2007
80,164,678,389,10,cars_train/07340.jpg,Aston Martin Virage Coupe 2012
56,6,595,469,49,cars_train/07341.jpg,Buick Enclave SUV 2012
36,24,226,172,87,cars_train/07342.jpg,Dodge Sprinter Cargo Van 2009
13,30,135,100,173,cars_train/07343.jpg,Ram C/V Cargo Van Minivan 2012
31,117,566,455,94,cars_train/07344.jpg,Dodge Durango SUV 2007
22,79,558,356,189,cars_train/07345.jpg,Volkswagen Golf Hatchback 2012
6,12,86,49,122,cars_train/07347.jpg,Geo Metro Convertible 1993
62,43,465,296,61,cars_train/07349.jpg,Chevrolet Tahoe Hybrid SUV 2012
24,48,646,337,127,cars_train/07350.jpg,Honda Accord Coupe 2012
49,322,925,646,6,cars_train/07351.jpg,Acura ZDX Hatchback 2012
11,44,463,319,84,cars_train/07355.jpg,Dodge Caravan Minivan 1997
34,89,568,350,173,cars_train/07356.jpg,Ram C/V Cargo Van Minivan 2012
274,312,668,479,137,cars_train/07357.jpg,Hyundai Sonata Sedan 2012
26,127,617,356,186,cars_train/07358.jpg,Toyota Camry Sedan 2012
296,398,1588,995,191,cars_train/07360.jpg,Volkswagen Beetle Hatchback 2012
15,131,692,380,73,cars_train/07361.jpg,Chevrolet Silverado 1500 Extended Cab 2012
342,148,1405,951,150,cars_train/07362.jpg,Lamborghini Aventador Coupe 2012
31,31,561,324,32,cars_train/07363.jpg,BMW X6 SUV 2012
71,145,629,460,3,cars_train/07364.jpg,Acura TL Type-S 2008
140,102,537,361,156,cars_train/07365.jpg,MINI Cooper Roadster Convertible 2012
11,27,289,141,34,cars_train/07366.jpg,BMW M5 Sedan 2010
2,22,243,91,150,cars_train/07367.jpg,Lamborghini Aventador Coupe 2012
29,26,1260,778,136,cars_train/07368.jpg,Hyundai Genesis Sedan 2012
61,47,500,320,194,cars_train/07369.jpg,Volvo XC90 SUV 2007
34,36,954,573,83,cars_train/07371.jpg,Dodge Caliber Wagon 2007
93,108,519,332,177,cars_train/07372.jpg,Scion xD Hatchback 2012
45,39,419,272,192,cars_train/07373.jpg,Volvo C30 Hatchback 2012
8,5,602,322,157,cars_train/07374.jpg,Maybach Landaulet Convertible 2012
15,47,254,192,187,cars_train/07375.jpg,Toyota Corolla Sedan 2012
26,50,253,146,13,cars_train/07377.jpg,Audi TTS Coupe 2012
11,45,354,226,84,cars_train/07378.jpg,Dodge Caravan Minivan 1997
20,129,431,277,65,cars_train/07379.jpg,Chevrolet Cobalt SS 2010
6,59,447,310,83,cars_train/07381.jpg,Dodge Caliber Wagon 2007
18,119,612,390,141,cars_train/07382.jpg,Infiniti QX56 SUV 2011
19,100,245,172,17,cars_train/07383.jpg,Audi 100 Wagon 1994
27,108,269,196,17,cars_train/07384.jpg,Audi 100 Wagon 1994
178,790,3061,2333,9,cars_train/07386.jpg,Aston Martin Virage Convertible 2012
80,89,558,392,74,cars_train/07387.jpg,Chevrolet Silverado 1500 Regular Cab 2012
90,222,852,583,58,cars_train/07388.jpg,Chevrolet Camaro Convertible 2012
21,36,319,198,145,cars_train/07391.jpg,Jeep Wrangler SUV 2012
147,202,1066,629,2,cars_train/07392.jpg,Acura TL Sedan 2012
55,140,579,387,186,cars_train/07393.jpg,Toyota Camry Sedan 2012
17,78,249,175,108,cars_train/07394.jpg,Ford Expedition EL SUV 2009
11,13,252,149,73,cars_train/07395.jpg,Chevrolet Silverado 1500 Extended Cab 2012
4,36,264,169,43,cars_train/07396.jpg,Bentley Continental Flying Spur Sedan 2007
14,31,286,192,82,cars_train/07397.jpg,Dodge Caliber Wagon 2012
26,55,559,375,171,cars_train/07399.jpg,Plymouth Neon Coupe 1999
130,70,1169,806,181,cars_train/07400.jpg,Suzuki Kizashi Sedan 2012
58,133,589,344,150,cars_train/07401.jpg,Lamborghini Aventador Coupe 2012
76,204,524,397,192,cars_train/07402.jpg,Volvo C30 Hatchback 2012
214,224,1000,629,193,cars_train/07404.jpg,Volvo 240 Sedan 1993
37,379,1579,1180,55,cars_train/07405.jpg,Chevrolet Corvette ZR1 2012
15,75,640,398,69,cars_train/07406.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007
88,111,321,222,14,cars_train/07408.jpg,Audi R8 Coupe 2012
24,45,262,179,187,cars_train/07410.jpg,Toyota Corolla Sedan 2012
62,183,589,365,78,cars_train/07411.jpg,Chrysler 300 SRT-8 2010
31,62,621,414,194,cars_train/07413.jpg,Volvo XC90 SUV 2007
25,79,287,188,120,cars_train/07415.jpg,GMC Acadia SUV 2012
27,272,627,462,78,cars_train/07416.jpg,Chrysler 300 SRT-8 2010
7,54,493,236,32,cars_train/07417.jpg,BMW X6 SUV 2012
49,493,1537,1033,126,cars_train/07418.jpg,Honda Odyssey Minivan 2007
14,128,479,331,58,cars_train/07419.jpg,Chevrolet Camaro Convertible 2012
329,224,1351,931,131,cars_train/07420.jpg,Hyundai Tucson SUV 2012
24,74,559,364,119,cars_train/07422.jpg,GMC Yukon Hybrid SUV 2012
16,142,384,292,13,cars_train/07423.jpg,Audi TTS Coupe 2012
20,31,492,306,56,cars_train/07425.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
27,27,249,153,52,cars_train/07426.jpg,Cadillac Escalade EXT Crew Cab 2007
69,178,747,495,116,cars_train/07427.jpg,Ford Fiesta Sedan 2012
17,26,558,448,130,cars_train/07428.jpg,Hyundai Santa Fe SUV 2012
74,299,973,744,80,cars_train/07429.jpg,Chrysler PT Cruiser Convertible 2008
58,325,1238,688,54,cars_train/07431.jpg,Chevrolet Corvette Convertible 2012
47,145,946,585,66,cars_train/07432.jpg,Chevrolet Malibu Hybrid Sedan 2010
61,103,546,425,40,cars_train/07433.jpg,Bentley Mulsanne Sedan 2011
55,64,563,409,132,cars_train/07434.jpg,Hyundai Veracruz SUV 2012
10,33,340,135,184,cars_train/07435.jpg,Tesla Model S Sedan 2012
8,12,478,234,65,cars_train/07437.jpg,Chevrolet Cobalt SS 2010
62,236,916,675,171,cars_train/07438.jpg,Plymouth Neon Coupe 1999
45,58,460,216,11,cars_train/07439.jpg,Audi RS 4 Convertible 2008
110,142,718,449,192,cars_train/07441.jpg,Volvo C30 Hatchback 2012
60,72,523,315,128,cars_train/07443.jpg,Honda Accord Sedan 2012
25,44,444,238,170,cars_train/07444.jpg,Nissan 240SX Coupe 1998
69,8,432,325,3,cars_train/07445.jpg,Acura TL Type-S 2008
42,70,556,338,116,cars_train/07446.jpg,Ford Fiesta Sedan 2012
48,31,226,164,94,cars_train/07447.jpg,Dodge Durango SUV 2007
32,236,1245,551,149,cars_train/07449.jpg,Lamborghini Reventon Coupe 2008
20,45,252,153,4,cars_train/07450.jpg,Acura TSX Sedan 2012
121,87,465,278,195,cars_train/07455.jpg,smart fortwo Convertible 2012
93,60,567,390,190,cars_train/07457.jpg,Volkswagen Golf Hatchback 1991
13,33,607,423,42,cars_train/07458.jpg,Bentley Continental GT Coupe 2007
36,147,316,245,133,cars_train/07459.jpg,Hyundai Sonata Hybrid Sedan 2012
44,332,1256,795,111,cars_train/07460.jpg,Ford GT Coupe 2006
14,112,457,360,112,cars_train/07462.jpg,Ford F-150 Regular Cab 2012
18,69,485,260,3,cars_train/07463.jpg,Acura TL Type-S 2008
43,50,137,107,106,cars_train/07464.jpg,Ford Mustang Convertible 2007
67,44,523,393,93,cars_train/07465.jpg,Dodge Durango SUV 2012
9,174,678,388,15,cars_train/07468.jpg,Audi V8 Sedan 1994
3,13,76,52,56,cars_train/07469.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
42,193,605,476,138,cars_train/07470.jpg,Hyundai Elantra Touring Hatchback 2012
2,1,400,248,8,cars_train/07471.jpg,Aston Martin V8 Vantage Coupe 2012
248,255,1291,804,150,cars_train/07473.jpg,Lamborghini Aventador Coupe 2012
26,182,579,391,84,cars_train/07474.jpg,Dodge Caravan Minivan 1997
24,32,260,202,108,cars_train/07475.jpg,Ford Expedition EL SUV 2009
9,73,342,219,159,cars_train/07476.jpg,McLaren MP4-12C Coupe 2012
4,34,251,175,188,cars_train/07477.jpg,Toyota 4Runner SUV 2012
25,110,614,369,82,cars_train/07478.jpg,Dodge Caliber Wagon 2012
48,78,593,373,55,cars_train/07479.jpg,Chevrolet Corvette ZR1 2012
14,28,290,215,36,cars_train/07480.jpg,BMW X3 SUV 2012
17,100,692,467,72,cars_train/07481.jpg,Chevrolet Malibu Sedan 2007
44,33,268,167,97,cars_train/07482.jpg,Eagle Talon Hatchback 1998
43,160,774,541,5,cars_train/07483.jpg,Acura Integra Type R 2001
80,89,555,403,88,cars_train/07485.jpg,Dodge Journey SUV 2012
259,80,723,407,139,cars_train/07486.jpg,Hyundai Azera Sedan 2012
20,48,385,283,0,cars_train/07487.jpg,AM General Hummer SUV 2000
35,179,522,378,96,cars_train/07488.jpg,Dodge Charger SRT-8 2009
108,222,554,446,171,cars_train/07489.jpg,Plymouth Neon Coupe 1999
31,20,229,133,52,cars_train/07490.jpg,Cadillac Escalade EXT Crew Cab 2007
54,4,220,165,44,cars_train/07491.jpg,Bugatti Veyron 16.4 Convertible 2009
69,160,971,666,181,cars_train/07492.jpg,Suzuki Kizashi Sedan 2012
16,64,300,209,17,cars_train/07493.jpg,Audi 100 Wagon 1994
299,285,988,542,166,cars_train/07494.jpg,Mitsubishi Lancer Sedan 2012
48,170,589,404,43,cars_train/07495.jpg,Bentley Continental Flying Spur Sedan 2007
22,57,155,120,15,cars_train/07496.jpg,Audi V8 Sedan 1994
101,63,607,451,63,cars_train/07498.jpg,Chevrolet Express Cargo Van 2007
26,80,607,361,59,cars_train/07499.jpg,Chevrolet HHR SS 2010
20,27,613,413,195,cars_train/07500.jpg,smart fortwo Convertible 2012
32,56,515,323,25,cars_train/07501.jpg,BMW ActiveHybrid 5 Sedan 2012
28,235,1022,583,78,cars_train/07502.jpg,Chrysler 300 SRT-8 2010
25,134,618,427,22,cars_train/07503.jpg,Audi S4 Sedan 2012
98,123,641,425,144,cars_train/07504.jpg,Jeep Patriot SUV 2012
33,109,604,417,162,cars_train/07505.jpg,Mercedes-Benz SL-Class Coupe 2009
18,128,607,398,176,cars_train/07506.jpg,Rolls-Royce Phantom Sedan 2012
70,364,1519,1105,164,cars_train/07507.jpg,Mercedes-Benz S-Class Sedan 2012
367,247,1603,1084,127,cars_train/07508.jpg,Honda Accord Coupe 2012
62,239,940,679,47,cars_train/07509.jpg,Buick Rainier SUV 2007
32,80,615,421,167,cars_train/07510.jpg,Nissan Leaf Hatchback 2012
14,270,1593,895,36,cars_train/07511.jpg,BMW X3 SUV 2012
55,58,500,321,136,cars_train/07512.jpg,Hyundai Genesis Sedan 2012
5,43,299,144,174,cars_train/07513.jpg,Rolls-Royce Phantom Drophead Coupe Convertible 2012
106,150,1012,633,62,cars_train/07514.jpg,Chevrolet Sonic Sedan 2012
20,64,458,304,155,cars_train/07515.jpg,Lincoln Town Car Sedan 2011
15,58,602,379,106,cars_train/07516.jpg,Ford Mustang Convertible 2007
28,7,406,211,47,cars_train/07518.jpg,Buick Rainier SUV 2007
110,176,981,509,78,cars_train/07519.jpg,Chrysler 300 SRT-8 2010
61,211,859,620,166,cars_train/07520.jpg,Mitsubishi Lancer Sedan 2012
42,142,655,457,81,cars_train/07522.jpg,Daewoo Nubira Wagon 2002
31,175,964,611,97,cars_train/07523.jpg,Eagle Talon Hatchback 1998
35,197,838,605,26,cars_train/07524.jpg,BMW 1 Series Convertible 2012
17,112,576,314,73,cars_train/07525.jpg,Chevrolet Silverado 1500 Extended Cab 2012
41,59,409,199,61,cars_train/07526.jpg,Chevrolet Tahoe Hybrid SUV 2012
32,62,435,337,158,cars_train/07527.jpg,Mazda Tribute SUV 2011
113,69,509,315,48,cars_train/07528.jpg,Buick Verano Sedan 2012
13,68,627,425,49,cars_train/07529.jpg,Buick Enclave SUV 2012
70,69,610,391,46,cars_train/07530.jpg,Buick Regal GS 2012
38,57,220,153,52,cars_train/07533.jpg,Cadillac Escalade EXT Crew Cab 2007
13,81,633,429,74,cars_train/07534.jpg,Chevrolet Silverado 1500 Regular Cab 2012
7,107,575,301,15,cars_train/07535.jpg,Audi V8 Sedan 1994
28,62,383,280,50,cars_train/07536.jpg,Cadillac CTS-V Sedan 2012
47,65,249,180,195,cars_train/07537.jpg,smart fortwo Convertible 2012
55,120,588,432,90,cars_train/07539.jpg,Dodge Dakota Club Cab 2007
417,497,2981,2088,190,cars_train/07540.jpg,Volkswagen Golf Hatchback 1991
2,169,588,430,150,cars_train/07542.jpg,Lamborghini Aventador Coupe 2012
87,118,627,354,55,cars_train/07545.jpg,Chevrolet Corvette ZR1 2012
66,95,529,326,140,cars_train/07546.jpg,Infiniti G Coupe IPL 2012
53,58,657,385,49,cars_train/07547.jpg,Buick Enclave SUV 2012
31,8,183,147,142,cars_train/07549.jpg,Isuzu Ascender SUV 2008
13,19,298,175,180,cars_train/07550.jpg,Suzuki Aerio Sedan 2007
333,281,2021,1485,191,cars_train/07551.jpg,Volkswagen Beetle Hatchback 2012
30,59,287,177,23,cars_train/07553.jpg,Audi S4 Sedan 2007
115,168,553,405,75,cars_train/07554.jpg,Chrysler Aspen SUV 2009
20,132,1007,621,96,cars_train/07555.jpg,Dodge Charger SRT-8 2009
52,81,380,262,29,cars_train/07557.jpg,BMW 3 Series Wagon 2012
36,32,734,531,173,cars_train/07558.jpg,Ram C/V Cargo Van Minivan 2012
20,235,342,345,96,cars_train/07559.jpg,Dodge Charger SRT-8 2009
11,87,564,334,150,cars_train/07560.jpg,Lamborghini Aventador Coupe 2012
60,177,589,453,23,cars_train/07562.jpg,Audi S4 Sedan 2007
22,103,298,209,66,cars_train/07563.jpg,Chevrolet Malibu Hybrid Sedan 2010
88,220,645,423,79,cars_train/07564.jpg,Chrysler Crossfire Convertible 2008
5,4,214,121,16,cars_train/07566.jpg,Audi 100 Sedan 1994
62,69,481,289,155,cars_train/07567.jpg,Lincoln Town Car Sedan 2011
54,87,462,316,154,cars_train/07568.jpg,Land Rover LR2 SUV 2012
21,48,434,206,51,cars_train/07569.jpg,Cadillac SRX SUV 2012
50,50,469,207,54,cars_train/07570.jpg,Chevrolet Corvette Convertible 2012
72,227,455,360,152,cars_train/07571.jpg,Lamborghini Diablo Coupe 2001
55,601,1384,982,12,cars_train/07572.jpg,Audi A5 Coupe 2012
52,89,424,269,91,cars_train/07573.jpg,Dodge Magnum Wagon 2008
102,217,1218,739,25,cars_train/07574.jpg,BMW ActiveHybrid 5 Sedan 2012
14,54,624,278,54,cars_train/07575.jpg,Chevrolet Corvette Convertible 2012
33,39,258,228,28,cars_train/07577.jpg,BMW 3 Series Sedan 2012
68,155,489,399,148,cars_train/07579.jpg,Jeep Compass SUV 2012
302,432,1226,802,137,cars_train/07581.jpg,Hyundai Sonata Sedan 2012
147,161,523,427,180,cars_train/07582.jpg,Suzuki Aerio Sedan 2007
206,268,1444,711,172,cars_train/07583.jpg,Porsche Panamera Sedan 2012
66,78,768,522,49,cars_train/07585.jpg,Buick Enclave SUV 2012
18,33,190,117,13,cars_train/07586.jpg,Audi TTS Coupe 2012
34,172,992,613,67,cars_train/07587.jpg,Chevrolet TrailBlazer SS 2009
37,81,484,282,147,cars_train/07588.jpg,Jeep Grand Cherokee SUV 2012
34,87,394,289,107,cars_train/07589.jpg,Ford Freestar Minivan 2007
34,224,980,700,23,cars_train/07590.jpg,Audi S4 Sedan 2007
24,145,538,339,86,cars_train/07591.jpg,Dodge Ram Pickup 3500 Quad Cab 2009
24,44,264,163,31,cars_train/07592.jpg,BMW X5 SUV 2007
141,126,646,400,142,cars_train/07593.jpg,Isuzu Ascender SUV 2008
29,34,381,273,195,cars_train/07594.jpg,smart fortwo Convertible 2012
100,101,351,214,141,cars_train/07595.jpg,Infiniti QX56 SUV 2011
35,84,684,447,126,cars_train/07597.jpg,Honda Odyssey Minivan 2007
5,116,579,335,42,cars_train/07598.jpg,Bentley Continental GT Coupe 2007
7,66,615,359,9,cars_train/07599.jpg,Aston Martin Virage Convertible 2012
56,34,655,424,171,cars_train/07601.jpg,Plymouth Neon Coupe 1999
28,111,450,304,92,cars_train/07602.jpg,Dodge Challenger SRT8 2011
24,188,582,433,64,cars_train/07603.jpg,Chevrolet Avalanche Crew Cab 2012
23,122,602,353,82,cars_train/07604.jpg,Dodge Caliber Wagon 2012
31,44,256,172,43,cars_train/07605.jpg,Bentley Continental Flying Spur Sedan 2007
118,397,682,619,163,cars_train/07606.jpg,Mercedes-Benz E-Class Sedan 2012
6,1,251,186,173,cars_train/07607.jpg,Ram C/V Cargo Van Minivan 2012
32,47,607,366,173,cars_train/07608.jpg,Ram C/V Cargo Van Minivan 2012
17,12,275,183,194,cars_train/07609.jpg,Volvo XC90 SUV 2007
102,271,1374,783,10,cars_train/07610.jpg,Aston Martin Virage Coupe 2012
23,50,625,463,130,cars_train/07611.jpg,Hyundai Santa Fe SUV 2012
16,68,397,242,116,cars_train/07612.jpg,Ford Fiesta Sedan 2012
120,78,771,492,111,cars_train/07613.jpg,Ford GT Coupe 2006
34,293,996,679,62,cars_train/07614.jpg,Chevrolet Sonic Sedan 2012
51,110,512,342,93,cars_train/07615.jpg,Dodge Durango SUV 2012
375,380,1196,820,172,cars_train/07616.jpg,Porsche Panamera Sedan 2012
128,44,659,436,146,cars_train/07617.jpg,Jeep Liberty SUV 2012
1,67,772,573,43,cars_train/07618.jpg,Bentley Continental Flying Spur Sedan 2007
58,72,527,350,45,cars_train/07619.jpg,Bugatti Veyron 16.4 Coupe 2009
40,53,332,243,138,cars_train/07620.jpg,Hyundai Elantra Touring Hatchback 2012
66,138,486,326,72,cars_train/07622.jpg,Chevrolet Malibu Sedan 2007
42,28,226,189,176,cars_train/07623.jpg,Rolls-Royce Phantom Sedan 2012
19,28,259,158,96,cars_train/07624.jpg,Dodge Charger SRT-8 2009
52,133,745,452,49,cars_train/07625.jpg,Buick Enclave SUV 2012
32,132,595,333,74,cars_train/07626.jpg,Chevrolet Silverado 1500 Regular Cab 2012
4,30,260,158,155,cars_train/07627.jpg,Lincoln Town Car Sedan 2011
118,49,759,484,181,cars_train/07628.jpg,Suzuki Kizashi Sedan 2012
32,43,600,380,148,cars_train/07629.jpg,Jeep Compass SUV 2012
17,36,707,528,178,cars_train/07630.jpg,Spyker C8 Convertible 2009
43,43,432,271,85,cars_train/07631.jpg,Dodge Ram Pickup 3500 Crew Cab 2010
8,23,233,174,142,cars_train/07632.jpg,Isuzu Ascender SUV 2008
195,147,859,621,191,cars_train/07634.jpg,Volkswagen Beetle Hatchback 2012
108,102,307,277,45,cars_train/07635.jpg,Bugatti Veyron 16.4 Coupe 2009
16,89,624,406,175,cars_train/07636.jpg,Rolls-Royce Ghost Sedan 2012
41,43,618,444,183,cars_train/07637.jpg,Suzuki SX4 Sedan 2012
18,32,410,337,109,cars_train/07638.jpg,Ford Edge SUV 2012
14,58,309,201,30,cars_train/07639.jpg,BMW 6 Series Convertible 2007
45,89,610,426,147,cars_train/07641.jpg,Jeep Grand Cherokee SUV 2012
98,48,1001,695,179,cars_train/07642.jpg,Spyker C8 Coupe 2009
54,89,1211,644,78,cars_train/07643.jpg,Chrysler 300 SRT-8 2010
71,99,607,460,94,cars_train/07644.jpg,Dodge Durango SUV 2007
22,64,380,264,83,cars_train/07645.jpg,Dodge Caliber Wagon 2007
13,15,939,604,14,cars_train/07646.jpg,Audi R8 Coupe 2012
83,54,941,588,149,cars_train/07647.jpg,Lamborghini Reventon Coupe 2008
1,71,400,246,188,cars_train/07648.jpg,Toyota 4Runner SUV 2012
75,115,576,378,17,cars_train/07649.jpg,Audi 100 Wagon 1994
21,13,543,385,178,cars_train/07650.jpg,Spyker C8 Convertible 2009
